time_s,episodes_done,total_steps,avg_return_window,avg_len_window,fps,mean_vx_b,timeout_pct,non_timeout_pct
1769837070.191,CKPT,/home/adi/projects/CreativeMachinesAnt/Isaac/checkpoints/WSJ_att69_relu_5_2026-01-30_23-28-40/models/c001_b01_walk_plateau_2026-01-31_00-24-30_for_play.pth
30.041,941,4358144,-2276.719586,486.870000,145074.03,0.001000,0.00,100.00
60.045,8382,8626176,-4294.088037,916.130000,143660.69,-0.000279,85.78,14.22
90.059,10186,12779520,-3531.619139,750.250000,141902.17,-0.002425,44.62,55.38
120.112,16930,16818176,-3607.297578,772.980000,140020.24,0.001223,85.77,14.23
150.122,19406,20987904,-4080.553557,866.520000,139805.55,-0.001925,57.31,42.69
180.144,25616,24993792,-3552.044048,764.380000,138743.03,0.000728,84.58,15.42
210.197,28548,29130752,-3868.004449,833.900000,138588.13,0.000763,64.84,35.16
240.233,34372,33144832,-3772.864191,801.430000,137969.69,0.000741,82.69,17.31
270.236,38162,37896192,-3995.300327,849.410000,140233.55,-0.000446,68.65,31.35
300.276,44754,43278336,-4162.077255,890.340000,144128.40,0.000872,79.66,20.34
330.309,48485,47366144,-4135.224718,880.400000,143399.49,-0.000800,73.22,26.78
360.348,53739,51421184,-4170.654384,889.360000,142698.50,0.001234,80.90,19.10
390.364,57596,55476224,-3821.116416,815.700000,142114.03,-0.002314,75.93,24.07
420.379,62617,59424768,-4148.934921,886.390000,141359.90,-0.000210,79.63,20.37
450.401,66548,63422464,-4172.663774,889.750000,140813.28,0.003848,75.01,24.99
480.405,71453,67444736,-4265.287825,909.870000,140391.47,-0.002178,80.72,19.28
510.451,75526,71475200,-4193.765753,899.060000,140023.50,-0.001288,76.88,23.12
540.498,80400,75505664,-4070.513821,873.120000,139696.50,-0.000329,78.60,21.40
570.546,84657,79585280,-4012.569813,860.790000,139489.59,0.000940,75.93,24.07
600.565,89121,83042304,-3533.137519,820.140000,138273.64,0.162697,73.39,26.61
630.639,91564,85803008,-3352.276920,969.050000,136057.25,0.595456,88.70,11.30
660.666,93884,88539136,-2470.807159,1000.000000,134014.94,0.422384,99.31,0.69
690.673,97378,91275264,-1518.902072,1000.000000,132154.12,0.213196,99.91,0.09
720.710,100091,94085120,-1127.489889,920.930000,130545.10,0.372876,90.31,9.69
750.732,103659,96886784,-943.799482,822.600000,129056.46,0.982254,63.62,36.38
780.740,107051,99704832,-1031.137928,992.060000,127705.50,0.397367,80.45,19.55
810.800,109178,102596608,-933.445346,930.810000,126537.51,0.125808,94.78,5.22
840.839,112535,105439232,-812.248043,975.160000,125397.72,0.078237,95.59,4.41
870.872,115784,108265472,-684.163051,953.630000,124318.47,0.463505,97.29,2.71
900.914,117726,111108096,-1638.422285,1000.000000,123328.22,1.072223,97.53,2.47
931.012,120939,113762304,-1931.855415,1000.000000,122192.13,1.533354,99.94,0.06
961.087,123946,116408320,-2483.326969,1000.000000,121121.57,1.800641,99.87,0.13
991.132,125817,119119872,-2466.874434,983.590000,120185.67,2.209601,98.66,1.34
1021.230,129038,121733120,-2413.293188,978.870000,119202.41,2.424787,93.67,6.33
1051.298,132944,124289024,-1649.554007,701.050000,118224.31,2.294894,71.87,28.13
1081.329,135127,126976000,-2005.550262,931.140000,117425.85,1.900589,60.39,39.61
1111.338,137520,129646592,-1806.566853,986.890000,116658.08,1.549165,89.55,10.45
1141.405,140862,132243456,-1532.703251,1000.000000,115860.22,1.911650,98.56,1.44
1171.411,143189,134881280,-1333.296530,1000.000000,115144.31,1.973009,99.91,0.09
1201.464,145410,137543680,-1350.671771,1000.000000,114480.06,1.647372,100.00,0.00
1231.489,148541,140148736,-1284.584921,1000.000000,113804.31,1.692864,100.00,0.00
1261.553,151195,142745600,-1224.109974,1000.000000,113150.67,1.726077,100.00,0.00
1291.587,153110,145350656,-1191.111318,1000.000000,112536.45,1.689393,99.63,0.37
1321.615,156040,147939328,-1183.364478,1000.000000,111938.27,1.782873,99.97,0.03
1351.647,159162,150528000,-1181.584203,1000.000000,111366.33,1.926956,99.97,0.03
1381.688,160954,153182208,-1212.245865,1000.000000,110865.96,2.147510,99.89,0.11
1411.730,163932,155828224,-1222.151101,1000.000000,110381.03,1.937771,100.00,0.00
1441.807,167176,158449664,-1210.506786,1000.000000,109896.55,1.652169,100.00,0.00
1471.850,168947,161136640,-1219.615055,1000.000000,109478.99,1.923069,99.94,0.06
1501.852,171550,163782656,-1200.653264,1000.000000,109053.80,1.918966,99.96,0.04
1531.871,175232,166445056,-1195.275092,1000.000000,108654.78,1.867056,100.00,0.00
1561.878,176990,169140224,-1145.052672,1000.000000,108292.86,1.936089,100.00,0.00
1591.905,179577,171794432,-1037.287330,1000.000000,107917.49,2.072300,99.96,0.04
1621.949,183191,174399488,-933.714148,1000.000000,107524.67,2.169039,99.97,0.03
1652.020,184993,177094656,-860.532131,1000.000000,107198.86,2.344472,100.00,0.00
1682.089,187545,179748864,-838.282989,1000.000000,106860.50,2.320900,100.00,0.00
1712.134,191217,182394880,-756.609612,1000.000000,106530.73,2.178530,99.92,0.08
1742.164,193173,185081856,-683.115829,960.660000,106236.77,1.994116,91.62,8.38
1772.241,195777,187744256,-655.148327,981.700000,105936.06,1.808594,92.93,7.07
1802.297,199321,190423040,-610.615828,994.410000,105655.72,1.986378,99.24,0.76
1832.327,201266,193150976,-579.799803,1000.000000,105412.92,2.306576,99.79,0.21
1862.349,203886,195821568,-523.191389,1000.000000,105147.62,2.476756,99.96,0.04
1892.423,207397,198475776,-524.490102,996.090000,104879.19,2.381366,99.91,0.09
1922.424,209318,201162752,-330.775992,993.630000,104640.16,1.926846,99.90,0.10
1952.476,211930,203841536,64.675996,1000.000000,104401.57,1.545943,100.00,0.00
1982.484,215422,206495744,384.854209,1000.000000,104160.09,1.758299,100.00,0.00
2012.485,217408,209215488,540.612122,1000.000000,103958.76,1.756375,100.00,0.00
2042.547,220018,211927040,612.488603,1000.000000,103756.26,1.686693,100.00,0.00
2072.547,223514,214589440,783.452056,1000.000000,103539.00,1.637758,100.00,0.00
2102.580,225529,217309184,842.977371,1000.000000,103353.58,1.699377,100.00,0.00
2132.617,228083,219963392,910.890422,1000.000000,103142.47,1.777480,100.00,0.00
2162.629,231475,222609408,923.648026,1000.000000,102934.62,1.776573,100.00,0.00
2192.718,233585,225312768,976.930103,1000.000000,102755.02,1.635262,99.95,0.05
2222.726,236144,227999744,1066.375787,1000.000000,102576.64,1.593390,100.00,0.00
2252.735,239439,230637568,1104.301496,1000.000000,102381.12,1.532841,100.00,0.00
2282.807,241656,233299968,1174.171541,1000.000000,102198.73,1.536351,100.00,0.00
2312.845,244106,235962368,1277.215618,1000.000000,102022.55,1.568937,100.00,0.00
2342.858,247266,238583808,1375.519335,1000.000000,101834.53,1.546754,100.00,0.00
2372.907,249704,241246208,1474.187720,1000.000000,101666.96,1.422037,100.00,0.00
2402.925,252030,243941376,1595.947245,1000.000000,101518.53,1.324807,100.00,0.00
2432.929,255092,246587392,1716.397600,1000.000000,101354.15,1.264058,100.00,0.00
2462.968,257768,249241600,1809.191974,1000.000000,101195.62,1.217365,100.00,0.00
2493.019,259678,251691008,1876.400408,1000.000000,100958.31,1.162967,100.00,0.00
2523.064,262411,254083072,1927.995999,1000.000000,100704.16,1.085546,100.00,0.00
2553.074,265286,256417792,1994.968967,1000.000000,100434.92,1.001510,100.00,0.00
2583.084,266916,258809856,2055.212286,1000.000000,100194.11,0.989479,100.00,0.00
2613.132,269254,261160960,2127.387964,1000.000000,99941.74,0.968439,100.00,0.00
2643.146,272328,263495680,2169.397114,1000.000000,99690.17,0.958127,100.00,0.00
2673.233,274292,265846784,2222.478508,1000.000000,99447.66,0.940619,100.00,0.00
2703.269,276195,268197888,2254.011003,1000.000000,99212.42,0.918157,100.00,0.00
2733.302,278824,270508032,2283.942273,1000.000000,98967.47,0.868641,100.00,0.00
2763.341,281709,272842752,2337.702534,1000.000000,98736.55,0.827890,100.00,0.00
2793.357,283412,275316736,2375.526606,1000.000000,98561.26,0.788742,100.00,0.00
2823.384,285808,277741568,2427.430813,1000.000000,98371.89,0.780257,100.00,0.00
2853.438,289050,280125440,2463.296831,1000.000000,98171.21,0.794273,100.00,0.00
2883.534,290877,282566656,2507.051265,1000.000000,97993.16,0.758663,100.00,0.00
2913.578,293114,284991488,2545.281355,1000.000000,97814.95,0.743993,100.00,0.00
2943.651,295799,287408128,2576.989316,1000.000000,97636.63,0.698887,100.00,0.00
2973.698,298533,289841152,2609.907937,1000.000000,97468.25,0.660985,100.00,0.00
3003.777,300300,292290560,2652.747700,1000.000000,97307.67,0.612986,100.00,0.00
3033.800,302738,294715392,2689.337329,1000.000000,97143.96,0.541788,100.00,0.00
3063.886,305997,297099264,2726.901074,1000.000000,96968.11,0.528864,100.00,0.00
3093.934,307679,299540480,2779.790754,1000.000000,96815.39,0.455557,100.00,0.00
3123.985,310056,301948928,2822.625715,1000.000000,96655.05,0.422009,100.00,0.00
3154.061,313145,304349184,2870.235911,1000.000000,96494.39,0.369026,100.00,0.00
3184.079,315241,306790400,2912.048955,1000.000000,96351.38,0.354524,100.00,0.00
3214.181,317219,309215232,2952.380044,1000.000000,96203.43,0.317531,100.00,0.00
3244.191,319924,311631872,3011.048499,1000.000000,96058.41,0.280290,100.00,0.00
3274.286,322848,314048512,3049.041372,1000.000000,95913.58,0.249028,100.00,0.00
3304.293,324560,316489728,3097.500388,1000.000000,95781.37,0.192285,100.00,0.00
3334.319,326930,318881792,3137.623567,1000.000000,95636.25,0.159926,100.00,0.00
3364.405,330183,321257472,3176.319092,1000.000000,95487.16,0.145697,100.00,0.00
3394.425,331943,323698688,3215.204524,1000.000000,95361.85,0.096452,100.00,0.00
3424.489,334254,326115328,3246.614858,1000.000000,95230.36,0.085990,100.00,0.00
3454.540,337095,328548352,3272.980168,1000.000000,95106.26,0.061756,100.00,0.00
3484.576,339599,331005952,3296.951145,1000.000000,94991.73,0.064741,100.00,0.00
3514.632,341451,333463552,3334.873440,1000.000000,94878.65,0.021512,100.00,0.00
3544.674,344266,335904768,3361.960107,1000.000000,94763.23,0.009577,100.00,0.00
3574.743,347182,338313216,3376.024211,1000.000000,94639.86,0.002850,100.00,0.00
3604.747,348899,340795392,3414.616409,1000.000000,94540.73,-0.038263,100.00,0.00
3634.760,351282,343203840,3442.370820,1000.000000,94422.69,-0.040730,100.00,0.00
3664.850,354577,345653248,3464.345928,1000.000000,94315.79,-0.052449,100.00,0.00
3694.919,356413,348102656,3483.517878,1000.000000,94211.17,-0.080573,100.00,0.00
3724.971,358671,350543872,3509.943591,1000.000000,94106.47,-0.082823,100.00,0.00
3754.999,361448,353009664,3535.650095,1000.000000,94010.58,-0.106457,100.00,0.00
3785.028,364128,355475456,3561.191980,1000.000000,93916.21,-0.118809,100.00,0.00
3815.066,365952,357957632,3584.859866,1000.000000,93827.37,-0.129403,100.00,0.00
3845.075,368417,360415232,3616.672139,1000.000000,93734.26,-0.120367,100.00,0.00
3875.085,371624,362758144,3634.910115,1000.000000,93612.96,-0.115735,100.00,0.00
3905.140,373341,365232128,3661.582761,1000.000000,93526.01,-0.123037,100.00,0.00
3935.198,375779,367689728,3679.605745,1000.000000,93436.15,-0.125215,100.00,0.00
3965.255,379016,370130944,3699.508743,1000.000000,93343.54,-0.100904,100.00,0.00
3995.280,380920,372563968,3718.522581,1000.000000,93251.03,-0.114579,100.00,0.00
4025.326,383138,375037952,3726.024788,1000.000000,93169.58,-0.105030,100.00,0.00
4055.400,385889,377503744,3742.236179,1000.000000,93086.69,-0.087071,100.00,0.00
4085.403,388616,379912192,3755.223025,1000.000000,92992.59,-0.086693,100.00,0.00
4115.430,390376,382361600,3769.001987,1000.000000,92909.27,-0.087894,100.00,0.00
4145.501,392817,384794624,3785.331477,1000.000000,92822.22,-0.073165,100.00,0.00
4175.502,396120,387227648,3795.684775,1000.000000,92737.98,-0.052468,100.00,0.00
4205.512,397809,389677056,3802.028389,1000.000000,92658.64,-0.068677,100.00,0.00
4235.553,400243,392151040,3799.355688,1000.000000,92585.55,-0.061507,100.00,0.00
4265.601,403418,394575872,3814.208450,1000.000000,92501.82,-0.036075,100.00,0.00
4295.676,405431,397041664,3828.257053,1000.000000,92428.21,-0.026463,100.00,0.00
4325.701,407585,399515648,3845.549260,1000.000000,92358.59,-0.044067,100.00,0.00
4355.764,410210,401899520,3843.852278,1000.000000,92268.44,-0.023778,100.00,0.00
4385.779,413049,404275200,3854.409456,1000.000000,92178.66,-0.026024,100.00,0.00
4415.862,414777,406740992,3853.134624,1000.000000,92109.09,-0.035399,100.00,0.00
4445.912,417210,409182208,3850.509836,1000.000000,92035.61,-0.019494,100.00,0.00
4475.953,420516,411615232,3856.324495,1000.000000,91961.47,-0.020062,100.00,0.00
4505.990,422262,414097408,3854.895764,1000.000000,91899.31,-0.036366,100.00,0.00
4536.042,424683,416563200,3859.307644,1000.000000,91834.08,-0.022020,100.00,0.00
4566.044,427790,419004416,3857.648572,1000.000000,91765.31,-0.023768,100.00,0.00
4596.101,429928,421470208,3858.018491,1000.000000,91701.69,-0.033388,100.00,0.00
4626.204,431975,423960576,3846.759399,1000.000000,91643.29,-0.027516,100.00,0.00
4656.270,434696,426401792,3847.749287,1000.000000,91575.83,-0.025673,100.00,0.00
4686.275,437618,428843008,3861.030088,1000.000000,91510.43,-0.010155,100.00,0.00
4716.355,439353,431316992,3864.163467,1000.000000,91451.34,-0.010765,100.00,0.00
4746.369,441794,433766400,3854.903169,1000.000000,91389.11,-0.017175,100.00,0.00
4776.415,445070,436166656,3867.980217,1000.000000,91316.74,-0.004554,100.00,0.00
4806.485,446822,438648832,3860.825337,1000.000000,91261.87,-0.007988,100.00,0.00
4836.532,449216,441090048,3859.878618,1000.000000,91199.66,0.011536,100.00,0.00
4866.567,452272,443514880,3867.542793,1000.000000,91135.07,-0.018161,100.00,0.00
4896.580,454424,445939712,3865.892554,1000.000000,91071.66,-0.019811,100.00,0.00
4926.644,456408,448413696,3868.572427,1000.000000,91018.08,-0.004068,100.00,0.00
4956.680,459120,450813952,3879.908159,1000.000000,90950.79,-0.009138,100.00,0.00
4986.696,462084,453263360,3871.223096,1000.000000,90894.53,-0.006134,100.00,0.00
5016.760,463810,455737344,3889.541604,1000.000000,90842.96,-0.029584,100.00,0.00
5046.773,466214,458162176,3892.742207,1000.000000,90783.19,-0.012564,100.00,0.00
5076.809,469507,460578816,3898.553132,1000.000000,90722.12,0.002933,100.00,0.00
5106.879,471282,463060992,3906.226086,1000.000000,90673.97,-0.014429,100.00,0.00
5136.941,473660,465518592,3904.390786,1000.000000,90621.75,0.002002,100.00,0.00
5167.006,476683,467984384,3918.013240,1000.000000,90571.67,-0.004773,100.00,0.00
5197.106,478963,470441984,3922.203655,1000.000000,90519.99,-0.000758,100.00,0.00
5227.142,480880,472899584,3921.677576,1000.000000,90470.01,-0.005395,100.00,0.00
5257.242,483660,475357184,3918.502952,1000.000000,90419.49,-0.001406,100.00,0.00
5287.335,486630,477798400,3920.879526,1000.000000,90366.58,-0.006807,100.00,0.00
5317.401,488343,480272384,3922.735107,1000.000000,90320.88,0.005508,100.00,0.00
5347.476,490797,482746368,3930.902214,1000.000000,90275.56,0.014249,100.00,0.00
5377.536,494097,485171200,3919.958765,1000.000000,90221.84,0.013202,100.00,0.00
5407.565,495858,487636992,3927.751226,1000.000000,90176.82,-0.020258,100.00,0.00
5437.591,498193,490053632,3942.572393,1000.000000,90123.31,-0.005043,100.00,0.00
5467.658,501096,492470272,3947.808218,1000.000000,90069.70,0.021284,100.00,0.00
5497.675,503496,494952448,3956.128281,1000.000000,90029.41,-0.004282,100.00,0.00
5527.769,505396,497410048,3959.220522,1000.000000,89983.88,-0.027884,100.00,0.00
5557.829,508171,499843072,3963.261421,1000.000000,89934.95,-0.012903,100.00,0.00
5587.901,511149,502292480,3964.722295,1000.000000,89889.29,-0.001078,100.00,0.00
5617.992,512877,504799232,3981.047236,1000.000000,89854.03,-0.010415,100.00,0.00
5648.079,515379,507330560,3996.329172,1000.000000,89823.56,-0.010596,100.00,0.00
5678.160,518748,509829120,3985.098237,1000.000000,89787.73,-0.019770,100.00,0.00
5708.221,520550,512376832,4005.004631,1000.000000,89761.21,-0.009505,100.00,0.00
5738.314,522972,514850816,4007.911086,1000.000000,89721.62,-0.002414,100.00,0.00
5768.390,526059,517283840,4012.230476,1000.000000,89675.61,0.015715,100.00,0.00
5798.419,528232,519774208,4016.089390,1000.000000,89640.67,0.001250,100.00,0.00
5828.459,530244,522231808,4025.301038,1000.000000,89600.33,0.000367,100.00,0.00
5858.515,532944,524656640,4035.510574,1000.000000,89554.54,0.001513,100.00,0.00
5888.545,535884,527106048,4043.049683,1000.000000,89513.81,-0.011397,100.00,0.00
5918.559,537636,529596416,4037.094561,1000.000000,89480.63,-0.020197,100.00,0.00
5948.633,540080,532045824,4043.818037,1000.000000,89440.01,0.002206,100.00,0.00
5978.695,543402,534503424,4052.526790,1000.000000,89401.35,-0.026230,100.00,0.00
6008.722,545195,537042944,4063.379939,1000.000000,89377.23,-0.045674,100.00,0.00
6038.826,547624,539516928,4067.649978,1000.000000,89341.36,-0.031250,100.00,0.00
6068.866,550825,541999104,4083.779600,1000.000000,89308.14,-0.028621,100.00,0.00
6098.906,552884,544489472,4095.766062,1000.000000,89276.58,-0.046123,100.00,0.00
6128.908,555028,546963456,4143.957324,1000.000000,89243.21,-0.024660,100.00,0.00
6158.959,557740,549421056,4173.333921,1000.000000,89206.80,-0.021752,100.00,0.00
6188.963,560617,551886848,4178.854617,1000.000000,89172.75,-0.050074,100.00,0.00
6219.049,562408,554393600,4216.273162,1000.000000,89144.44,-0.044211,100.00,0.00
6249.050,564908,556892160,4217.732649,1000.000000,89116.29,-0.016852,100.00,0.00
6279.089,568211,559333376,4250.823394,1000.000000,89078.75,-0.027959,100.00,0.00
6309.152,569981,561872896,4257.365627,1000.000000,89056.80,-0.049649,100.00,0.00
6339.210,572443,564371456,4287.446948,1000.000000,89028.68,-0.029028,100.00,0.00
6369.221,575748,566829056,4314.316333,1000.000000,88995.03,-0.032455,100.00,0.00
6399.246,577630,569344000,4331.638398,1000.000000,88970.48,-0.036439,100.00,0.00
6429.284,579970,571826176,4352.935068,1000.000000,88940.89,-0.033004,100.00,0.00
6459.343,582855,574308352,4371.990464,1000.000000,88911.26,-0.044737,100.00,0.00
6489.368,585376,576790528,4374.214814,1000.000000,88882.39,-0.049459,100.00,0.00
