time_s,episodes_done,total_steps,avg_return_window,avg_len_window,fps,mean_vx_b,timeout_pct,non_timeout_pct
3996.428,372373,366092288,1968.340284,1000.000000,91604.88,1.042277,100.00,0.00
4026.429,374564,368443392,1989.165330,1000.000000,91506.25,1.031987,100.00,0.00
4056.468,377180,370810880,1995.833401,1000.000000,91412.26,0.995171,100.00,0.00
4086.539,379583,373202944,2021.676340,1000.000000,91324.94,1.001764,100.00,0.00
4116.582,381761,375586816,2030.181006,1000.000000,91237.53,0.977248,100.00,0.00
4146.601,384423,377946112,2047.893088,1000.000000,91146.01,0.966555,100.00,0.00
4176.691,386700,380321792,2072.136576,1000.000000,91058.15,0.942918,100.00,0.00
4206.787,388981,382713856,2075.953975,1000.000000,90975.34,0.932858,100.00,0.00
4236.807,391649,385056768,2087.256140,1000.000000,90883.72,0.934062,100.00,0.00
4266.848,393738,387383296,2110.978689,1000.000000,90789.11,0.929325,100.00,0.00
4296.891,396068,389693440,2115.488413,1000.000000,90691.95,0.939497,100.00,0.00
4326.908,398257,392077312,2126.977104,1000.000000,90613.74,0.925300,100.00,0.00
4356.953,400882,394403840,2142.904297,1000.000000,90522.86,0.896140,100.00,0.00
4387.005,403180,396787712,2166.153362,1000.000000,90446.16,0.911447,100.00,0.00
4417.065,405437,399187968,2185.388191,1000.000000,90374.04,0.919006,100.00,0.00
4447.147,408102,401530880,2190.811938,1000.000000,90289.55,0.904275,100.00,0.00
4477.196,410226,403890176,2212.284932,1000.000000,90210.53,0.913326,100.00,0.00
4507.233,412622,406282240,2231.211116,1000.000000,90140.06,0.915575,100.00,0.00
4537.289,414817,408666112,2246.825654,1000.000000,90068.34,0.909115,100.00,0.00
4567.329,417505,411025408,2265.993765,1000.000000,89992.52,0.881878,100.00,0.00
4597.388,419763,413351936,2297.804373,1000.000000,89910.17,0.874463,100.00,0.00
4627.450,421878,415637504,2322.192695,1000.000000,89819.98,0.861918,100.00,0.00
4657.499,424498,417931264,2354.987061,1000.000000,89732.98,0.851771,100.00,0.00
4687.576,426629,420306944,2378.525852,1000.000000,89664.03,0.838352,100.00,0.00
4717.596,429006,422666240,2402.758271,1000.000000,89593.56,0.826657,100.00,0.00
4747.604,431169,425009152,2404.510696,1000.000000,89520.77,0.814377,100.00,0.00
4777.636,433819,427343872,2416.086643,1000.000000,89446.73,0.799255,100.00,0.00
4807.698,436134,429727744,2431.505833,1000.000000,89383.27,0.798995,100.00,0.00
4837.748,438349,432095232,2449.476943,1000.000000,89317.42,0.777215,100.00,0.00
4867.761,440992,434429952,2452.787876,1000.000000,89246.36,0.773553,100.00,0.00
4897.781,443115,436797440,2464.230264,1000.000000,89182.72,0.788933,100.00,0.00
4927.889,445523,439173120,2477.682170,1000.000000,89119.92,0.754254,100.00,0.00
4957.941,447649,441491456,2496.431445,1000.000000,89047.34,0.756191,100.00,0.00
4988.015,450294,443817984,2500.967847,1000.000000,88976.87,0.727579,100.00,0.00
5018.074,452567,446152704,2515.125020,1000.000000,88909.16,0.721820,100.00,0.00
5048.167,454766,448520192,2526.405237,1000.000000,88848.14,0.711571,100.00,0.00
5078.249,457452,450904064,2539.045090,1000.000000,88791.25,0.691938,100.00,0.00
5108.296,459595,453271552,2559.136914,1000.000000,88732.44,0.691742,100.00,0.00
5138.298,461950,455606272,2569.809338,1000.000000,88668.72,0.687509,100.00,0.00
5168.367,464140,457973760,2582.238140,1000.000000,88610.93,0.663575,100.00,0.00
5198.369,466758,460308480,2593.101218,1000.000000,88548.64,0.645793,100.00,0.00
5228.441,469046,462635008,2609.616538,1000.000000,88484.30,0.640715,100.00,0.00
5258.474,471216,464977920,2618.912361,1000.000000,88424.49,0.640848,99.95,0.05
5288.538,473869,467337216,2627.949226,1000.000000,88367.94,0.624724,100.00,0.00
5318.590,476009,469680128,2632.595303,1000.000000,88309.15,0.602851,100.00,0.00
5348.641,478360,472023040,2648.249275,1000.000000,88251.03,0.603338,100.00,0.00
5378.704,480526,474365952,2661.116592,1000.000000,88193.35,0.609460,100.00,0.00
5408.710,483128,476676096,2660.607290,1000.000000,88131.20,0.617515,100.00,0.00
5438.793,485430,479019008,2672.545789,1000.000000,88074.50,0.573547,100.00,0.00
5468.817,487615,481378304,2674.786431,1000.000000,88022.38,0.565964,100.00,0.00
5498.833,490237,483704832,2693.699990,1000.000000,87965.00,0.580650,100.00,0.00
5528.890,492363,486039552,2699.531824,1000.000000,87909.06,0.557460,100.00,0.00
5558.985,494733,488390656,2705.689487,1000.000000,87856.09,0.570046,100.00,0.00
5589.039,496908,490741760,2713.821729,1000.000000,87804.31,0.551733,100.00,0.00
5619.124,499536,493084672,2714.467852,1000.000000,87751.16,0.560288,99.96,0.04
5649.234,501833,495435776,2727.213652,1000.000000,87699.64,0.530762,100.00,0.00
5679.254,504037,497803264,2728.831243,1000.000000,87652.93,0.533507,100.00,0.00
5709.342,506678,500146176,2730.065811,1000.000000,87601.38,0.530761,100.00,0.00
5739.422,508867,502530048,2745.975786,1000.000000,87557.61,0.518233,100.00,0.00
5769.501,511236,504889344,2744.360435,1000.000000,87510.05,0.496003,100.00,0.00
5799.571,513404,507248640,2748.070642,1000.000000,87463.13,0.514981,100.00,0.00
5829.635,516064,509616128,2747.157021,1000.000000,87418.19,0.522476,100.00,0.00
5859.636,518363,511950848,2758.348499,1000.000000,87369.05,0.480036,100.00,0.00
5889.714,520581,514342912,2767.870745,1000.000000,87329.01,0.510610,100.00,0.00
5919.722,523148,516620288,2767.391875,1000.000000,87271.03,0.479552,100.00,0.00
5949.813,525268,518930432,2779.094619,1000.000000,87217.95,0.423104,100.00,0.00
5979.916,527563,521224192,2788.420620,1000.000000,87162.47,0.443140,100.00,0.00
6010.015,529721,523558912,2790.861711,1000.000000,87114.42,0.442680,100.00,0.00
6040.094,532380,525918208,2802.822388,1000.000000,87071.19,0.439625,100.00,0.00
6070.168,534692,528285696,2804.697751,1000.000000,87029.82,0.446881,100.00,0.00
6100.241,536902,530661376,2810.653264,1000.000000,86990.23,0.460771,100.00,0.00
6130.277,539543,533012480,2810.907642,1000.000000,86947.54,0.455066,100.00,0.00
6160.283,541696,535363584,2816.404072,1000.000000,86905.67,0.393397,100.00,0.00
6190.330,544338,538042368,2821.019138,1000.000000,86916.58,0.445809,99.96,0.04
6220.341,547379,540811264,2824.234797,1000.000000,86942.38,0.430665,100.00,0.00
6250.343,549522,543203328,2827.316223,1000.000000,86907.76,0.440709,100.00,0.00
6280.402,551971,545628160,2832.303542,1000.000000,86877.90,0.433116,100.00,0.00
6310.405,554196,548036608,2841.530115,1000.000000,86846.51,0.404583,100.00,0.00
6340.470,556867,550412288,2835.345310,1000.000000,86809.38,0.404224,99.96,0.04
6370.505,559187,552787968,2849.868408,1000.000000,86773.02,0.403266,100.00,0.00
6400.553,561414,555180032,2843.871697,1000.000000,86739.38,0.419858,100.00,0.00
6430.650,564052,557522944,2842.550295,1000.000000,86697.76,0.412954,100.00,0.00
6460.655,566229,559890432,2852.167263,1000.000000,86661.56,0.400441,100.00,0.00
6490.717,568634,562282496,2847.942817,1000.000000,86628.72,0.387917,100.00,0.00
6520.763,570815,564674560,2855.664519,1000.000000,86596.39,0.411697,100.00,0.00
6550.844,573509,567058432,2860.549517,1000.000000,86562.65,0.407118,100.00,0.00
6580.905,575842,569434112,2866.591248,1000.000000,86528.24,0.378528,99.96,0.04
6610.993,578044,571826176,2868.488540,1000.000000,86496.26,0.383775,100.00,0.00
6641.015,580719,574177280,2877.664893,1000.000000,86459.27,0.410521,99.96,0.04
6671.103,582905,576552960,2871.673867,1000.000000,86425.43,0.412702,99.95,0.05
6701.144,585250,578945024,2874.104834,1000.000000,86394.95,0.370526,100.00,0.00
6731.219,587469,581337088,2873.219414,1000.000000,86364.31,0.363834,100.00,0.00
6761.225,590095,583704576,2884.048242,1000.000000,86331.19,0.394180,100.00,0.00
6791.250,592495,586113024,2887.992026,1000.000000,86304.15,0.353414,100.00,0.00
