time_s,episodes_done,total_steps,avg_return_window,avg_len_window,fps,mean_vx_b,timeout_pct,non_timeout_pct
1081.045,145188,138469376,4001.946547,936.660000,128088.44,1.518926,86.02,13.98
1111.104,148373,141295616,4465.465153,988.330000,127166.88,1.597808,93.53,6.47
1141.125,151254,144154624,4807.568157,976.110000,126326.75,1.676206,94.72,5.28
1171.184,153999,147054592,4825.091772,973.650000,125560.58,1.699768,94.46,5.54
1201.186,157294,149913600,4829.475048,956.200000,124804.68,1.714701,93.51,6.49
1231.206,160203,152788992,4813.640133,951.250000,124096.98,1.718752,90.27,9.73
1261.209,163375,155648000,5083.559720,1000.000000,123411.70,1.755017,90.35,9.65
1291.242,166323,158531584,4781.078461,957.580000,122774.46,1.798833,90.67,9.33
1321.250,169204,161423360,5050.830258,949.630000,122174.71,1.867871,89.97,10.03
1351.336,172321,164306944,4991.319999,926.590000,121588.53,1.923581,92.01,7.99
1381.383,175461,167174144,4843.587977,874.680000,121019.40,1.974592,88.69,11.31
1411.422,178396,170049536,5474.026258,960.500000,120480.98,2.048185,87.77,12.23
1441.442,181536,172924928,5232.226478,905.350000,119966.66,2.098096,87.83,12.17
1471.528,184804,175775744,5500.959964,924.520000,119451.14,2.115510,83.75,16.25
1501.588,187786,178667520,5442.431520,901.140000,118985.69,2.147597,81.36,18.64
1531.617,191019,181542912,5564.537227,908.810000,118530.19,2.169187,82.75,17.25
1561.700,194267,184410112,5439.513343,889.640000,118082.97,2.201891,81.02,18.98
1591.754,197330,187293696,5545.970933,906.940000,117664.94,2.228313,79.54,20.46
1621.811,200536,190177280,5715.642655,924.570000,117262.31,2.246337,81.63,18.37
1651.881,203719,193052672,5546.318364,887.240000,116868.41,2.237623,81.68,18.32
1681.915,206811,195928064,5503.252133,879.460000,116491.07,2.256451,81.53,18.47
1711.972,209949,198819840,5371.364630,928.680000,116134.96,2.293061,83.40,16.60
1742.043,213149,201711616,5717.168293,915.820000,115790.26,2.365077,83.44,16.56
1772.091,216228,204587008,5963.167567,914.600000,115449.49,2.385681,81.58,18.42
1802.115,219364,207437824,5921.162188,898.740000,115108.01,2.407932,82.21,17.79
1832.153,222460,210313216,6339.874915,955.110000,114790.20,2.408992,84.01,15.99
1862.191,225557,213204992,5842.638806,894.650000,114491.50,2.442492,85.82,14.18
1892.235,228651,216072192,6280.715705,946.380000,114188.87,2.449922,86.36,13.64
1922.245,231656,218955776,6501.906136,963.070000,113906.29,2.468657,86.39,13.61
1952.274,234685,221806592,6122.678167,915.130000,113614.47,2.498056,87.52,12.48
1982.316,237881,224681984,6433.104346,937.380000,113343.17,2.521276,85.64,14.36
2012.346,240941,227581952,6344.462819,909.970000,113092.83,2.561717,84.02,15.98
2042.407,244085,230473728,6406.900442,917.060000,112844.16,2.592919,84.99,15.01
2072.455,247331,233340928,6535.207919,911.700000,112591.55,2.601778,82.78,17.22
2102.517,250383,236257280,6604.300835,904.730000,112368.76,2.668670,83.52,16.48
2132.576,253495,239124480,6838.410785,928.220000,112129.39,2.714008,83.46,16.54
2162.636,256718,242040832,7075.795385,947.550000,111919.38,2.747559,85.24,14.76
2192.696,259749,244940800,7183.103664,950.900000,111707.62,2.761210,85.98,14.02
2222.703,262831,247816192,6786.663167,898.770000,111493.17,2.794875,85.40,14.60
2252.754,265859,250609664,7177.990222,938.270000,111245.93,2.841866,87.03,12.97
2282.797,268460,253108224,7350.486128,949.650000,110876.36,2.905228,87.09,12.91
2312.892,271250,255614976,7203.944053,925.980000,110517.48,2.907049,83.91,16.09
2342.920,274162,258203648,7156.146834,901.410000,110205.93,2.917400,84.65,15.35
2373.005,276859,260808704,7088.250051,894.850000,109906.52,2.960120,84.36,15.64
2403.042,279636,263380992,7681.103948,959.590000,109603.17,2.978025,86.43,13.57
2433.094,282516,265961472,7413.791565,904.610000,109310.00,3.019421,86.60,13.40
2463.097,285217,268533760,7245.157174,888.960000,109022.80,3.053101,85.97,14.03
2493.153,287980,271138816,8014.086989,968.710000,108753.36,3.082119,87.91,12.09
2523.239,290777,273727488,8190.865156,965.940000,108482.59,3.110912,88.95,11.05
2553.319,293482,276307968,7640.080466,902.380000,108215.23,3.134594,89.17,10.83
2583.350,296274,278913024,8088.865400,949.030000,107965.65,3.159413,87.51,12.49
2613.375,299026,281518080,8184.453179,963.880000,107722.05,3.165128,90.41,9.59
2643.465,301723,284106752,7760.280283,908.050000,107475.15,3.198272,90.21,9.79
2673.539,304416,286703616,8371.009025,976.170000,107237.50,3.212205,91.24,8.76
2703.541,307120,289308672,8336.066924,964.670000,107011.00,3.207372,92.38,7.62
2733.592,309911,291921920,8372.537829,960.290000,106790.61,3.229038,90.97,9.03
2763.600,312667,294502400,8411.488917,961.470000,106564.78,3.245991,89.48,10.52
2793.640,315266,297058304,8515.196157,959.780000,106333.79,3.268634,89.80,10.20
2823.697,317994,299655168,8448.127783,953.830000,106121.56,3.289464,91.13,8.87
2853.711,320721,302227456,8677.929594,976.320000,105906.81,3.321419,91.42,8.58
2883.785,323402,304824320,8564.791242,960.820000,105702.85,3.331594,92.95,7.05
2913.808,326072,307429376,8712.977310,968.070000,105507.77,3.353103,93.52,6.48
2943.841,328753,309993472,8824.030117,977.520000,105302.40,3.384160,93.62,6.38
2973.896,331371,312573952,8754.150163,969.340000,105105.88,3.392625,94.61,5.39
3004.000,333992,315162624,9047.971135,991.080000,104914.33,3.419508,95.65,4.35
3034.051,336708,317751296,8858.133490,972.580000,104728.41,3.427225,95.18,4.82
3064.148,339372,320339968,9062.464473,986.910000,104544.54,3.450495,94.89,5.11
3094.227,341943,322928640,8916.189196,970.150000,104364.90,3.451899,95.33,4.67
3124.261,344599,325525504,9042.627300,985.750000,104192.82,3.429280,96.16,3.84
3154.267,347294,328114176,9085.132924,988.690000,104022.31,3.454637,96.40,3.60
3184.282,349865,330694656,9042.015617,982.620000,103852.20,3.471155,96.58,3.42
3214.319,352461,333266944,9242.109971,994.700000,103681.97,3.469725,96.80,3.20
3244.392,355224,335880192,9151.600127,988.920000,103526.40,3.451859,95.58,4.42
3274.447,357765,338468864,9148.541821,985.620000,103366.74,3.483664,96.03,3.97
3304.472,360422,341057536,9099.843110,987.300000,103210.91,3.480765,96.16,3.84
3334.522,363101,343613440,9082.552183,983.010000,103047.29,3.492736,96.27,3.73
3364.606,365652,346169344,9262.579878,994.630000,102885.56,3.503866,94.94,5.06
3394.678,368234,348725248,9172.291252,985.170000,102727.05,3.495789,95.35,4.65
3424.752,370918,351305728,9037.969899,970.070000,102578.44,3.465533,95.27,4.73
3454.838,373602,353902592,9401.179385,994.210000,102436.82,3.460199,95.34,4.66
3484.882,376185,356491264,9181.571516,989.950000,102296.52,3.450585,95.55,4.45
3514.947,378852,359071744,9276.387048,985.340000,102155.66,3.434172,94.56,5.44
3544.948,381485,361635840,9065.168960,973.400000,102014.42,3.450865,95.86,4.14
3574.988,384089,364257280,9145.266194,975.020000,101890.50,3.436400,95.55,4.45
3605.044,386768,366862336,9398.919491,992.880000,101763.61,3.458818,97.05,2.95
3635.141,389436,369442816,9069.371469,965.520000,101630.96,3.483553,96.40,3.60
3665.151,392078,372056064,9319.267432,988.110000,101511.79,3.462215,95.12,4.88
3695.210,394720,374661120,9288.260264,983.120000,101391.01,3.459310,95.19,4.81
3725.252,397429,377282560,9074.413203,966.710000,101277.06,3.401391,94.06,5.94
3755.315,400171,379887616,9005.306038,967.580000,101159.98,3.390234,92.49,7.51
3785.379,402795,382484480,9084.969016,969.760000,101042.59,3.406522,93.10,6.90
3808.053,404836,384442368,8857.361182,962.520000,100955.10,3.382935,94.66,5.34
1769939481.551,CKPT,/home/adi/projects/CreativeMachinesAnt/Isaac/checkpoints/WSJ_att69_relu_8_2026-02-01_03-47-27/models/c001_b01_walk_plateau_2026-02-01_04-51-21
1769939481.563,CKPT,/home/adi/projects/CreativeMachinesAnt/Isaac/checkpoints/WSJ_att69_relu_8_2026-02-01_03-47-27/models/c001_b01_walk_plateau_2026-02-01_04-51-21_for_play.pth
30.035,934,4325376,-2276.949700,485.020000,144010.82,0.003254,0.00,100.00
60.039,8369,8519680,-4286.007150,914.770000,141901.83,0.001044,85.47,14.53
90.071,10194,12853248,-3399.664207,730.670000,142701.75,-0.000472,44.85,55.15
120.093,16928,16908288,-3453.716993,733.960000,140792.91,0.000950,85.05,14.95
150.147,19425,21168128,-3658.545346,774.710000,140982.29,0.000290,58.47,41.53
180.195,25647,25272320,-3025.681242,647.500000,140250.02,0.000136,84.59,15.41
210.216,29180,30138368,-4063.468912,860.910000,143368.89,-0.001009,65.78,34.22
240.244,36150,35627008,-3918.514053,829.810000,148295.27,0.001559,80.83,19.17
270.250,39758,39878656,-4160.973867,887.340000,147562.36,0.000281,69.18,30.82
300.253,45278,43941888,-4126.947542,891.850000,146349.37,0.002155,83.10,16.90
330.296,49161,48152576,-4207.930751,900.280000,145786.00,-0.001120,72.19,27.81
360.321,54424,52248576,-4083.668326,873.180000,145005.46,-0.000495,81.57,18.43
390.354,58523,56434688,-4177.608361,892.250000,144572.93,-0.001020,73.67,26.33
420.395,63663,60555264,-4141.417128,890.970000,144043.68,-0.000180,80.28,19.72
450.422,67845,64716800,-4211.665950,900.390000,143680.28,0.000024,74.61,25.39
480.436,72868,68837376,-3980.033963,857.510000,143281.09,0.001522,79.78,20.22
510.444,77149,72998912,-4305.666859,920.050000,143010.62,0.002033,76.68,23.32
540.471,82068,77127680,-4198.079886,899.770000,142704.48,-0.000169,79.90,20.10
570.473,86402,81240064,-4186.558452,894.750000,142408.21,-0.001176,76.56,23.44
600.537,90298,84271104,-3942.505178,999.670000,140326.16,0.027387,71.45,28.55
630.589,92901,87162880,-2603.642185,923.420000,138224.57,0.421583,88.09,11.91
660.646,95534,90030080,-2740.640764,985.170000,136275.80,2.467769,97.23,2.77
690.699,99021,92831744,-3287.097373,944.450000,134402.65,3.189722,94.98,5.02
720.778,101544,95666176,-3763.104063,981.610000,132726.34,3.144865,94.53,5.47
750.787,104698,98500608,-3785.345569,998.040000,131196.41,3.195091,98.38,1.62
780.837,107488,101367808,-3710.033705,995.410000,129819.50,3.148064,99.32,0.68
810.866,110073,104218624,-3626.352051,997.130000,128527.58,3.193030,99.69,0.31
840.932,113340,107061248,-3527.791146,992.030000,127312.58,3.189177,99.45,0.55
870.946,115891,109748224,-3470.856790,993.970000,126010.31,3.205379,98.78,1.22
900.963,118331,112418816,-3400.623691,995.760000,124776.25,3.232977,97.95,2.05
931.008,121331,115073024,-3303.035776,1000.000000,123600.42,3.152846,98.33,1.67
961.051,123980,117776384,-3108.419166,992.080000,122549.53,3.085304,99.13,0.87
991.075,126441,120479744,-2906.901572,1000.000000,121564.75,3.052963,99.27,0.73
1021.160,129461,123166720,-2682.715420,1000.000000,120614.54,3.049471,99.27,0.73
1051.181,132169,125861888,-2476.470842,979.980000,119733.82,3.062277,97.75,2.25
1081.273,134633,128548864,-2400.855721,975.270000,118886.56,3.100323,96.06,3.94
1111.299,137607,131227648,-2370.511302,996.100000,118084.95,3.047724,98.92,1.08
1141.324,140286,133873664,-2252.310662,1000.000000,117296.80,2.993276,98.47,1.53
1171.362,142738,136568832,-2127.219467,998.780000,116589.76,3.070699,98.41,1.59
1201.439,145163,139255808,-2021.947224,992.280000,115907.49,3.019312,98.80,1.20
1231.473,148392,141918208,-1890.960757,985.010000,115242.60,2.940385,99.63,0.37
1261.497,150842,144613376,-1810.026865,995.380000,114636.30,2.975039,99.06,0.94
1291.532,153254,147300352,-1725.884358,1000.000000,114050.83,2.944475,99.38,0.62
1321.573,156504,149995520,-1666.073611,1000.000000,113497.74,2.895094,99.48,0.52
1351.641,158968,152707072,-1581.191539,1000.000000,112978.98,2.936456,99.68,0.32
1381.712,161378,155385856,-1517.733341,998.370000,112458.95,2.910220,99.46,0.54
1411.743,164599,158048256,-1439.283221,1000.000000,111952.58,2.814248,99.69,0.31
1441.785,167039,160735232,-1374.878806,981.910000,111483.52,2.909441,99.39,0.61
1471.807,169467,163454976,-1382.217195,996.130000,111057.37,2.897623,99.42,0.58
1501.899,172732,166150144,-1332.863765,991.450000,110626.71,2.805991,99.75,0.25
1531.948,175172,168845312,-1301.015983,1000.000000,110216.10,2.868066,99.47,0.53
1561.954,177574,171515904,-1230.031074,1000.000000,109808.57,2.831575,99.58,0.42
1591.992,180804,174186496,-1202.617296,1000.000000,109414.19,2.766162,99.78,0.22
1621.995,183193,176881664,-1146.941331,1000.000000,109051.93,2.818341,99.79,0.21
1652.083,185648,179552256,-1090.321364,1000.000000,108682.37,2.758141,99.63,0.37
1682.137,188902,182231040,-1028.183726,1000.000000,108333.06,2.640219,100.00,0.00
1712.165,191232,184942592,-957.495513,1000.000000,108016.80,2.669924,99.83,0.17
1742.218,193724,187613184,-884.336985,1000.000000,107686.39,2.537036,100.00,0.00
1772.245,196990,190275584,-810.613026,1000.000000,107364.15,2.388793,99.97,0.03
1802.258,199225,192995328,-745.501788,1000.000000,107085.31,2.417509,100.00,0.00
1832.306,201804,195665920,-688.028391,1000.000000,106786.69,2.339522,99.96,0.04
1862.370,205113,198344704,-647.545650,1000.000000,106501.24,2.234616,99.94,0.06
1892.400,207270,201048064,-593.043969,1000.000000,106239.73,2.261206,99.95,0.05
1922.409,209886,203735040,-547.748099,1000.000000,105979.02,2.218680,99.96,0.04
1952.491,213207,206413824,-504.234091,1000.000000,105718.20,2.154138,99.94,0.06
1982.509,215343,209100800,-462.550151,1000.000000,105472.84,2.141513,99.91,0.09
2012.540,217967,211787776,-417.937239,998.530000,105234.09,2.075276,99.81,0.19
2042.542,221275,214450176,-376.297432,1000.000000,104991.79,1.974161,99.52,0.48
2072.610,223489,217137152,-346.925931,986.510000,104765.10,2.006415,95.84,4.16
2102.679,226103,219815936,-325.125636,996.540000,104540.87,1.995865,97.17,2.83
2132.745,229361,222470144,-306.203916,1000.000000,104311.66,1.957346,99.57,0.43
2162.821,231545,225165312,-288.966735,997.430000,104107.22,1.955630,99.68,0.32
2192.892,234174,227844096,-267.631869,1000.000000,103901.18,1.897044,99.73,0.27
2222.910,237396,230498304,-233.818352,1000.000000,103692.16,1.819918,99.97,0.03
2252.980,239625,233218048,-209.655694,1000.000000,103515.38,1.812728,99.87,0.13
2282.998,242214,235880448,-175.457475,1000.000000,103320.47,1.768682,99.85,0.15
2313.065,245423,238542848,-148.735376,1000.000000,103128.45,1.753235,100.00,0.00
2343.115,247682,241246208,-124.651153,1000.000000,102959.63,1.745063,99.87,0.13
2373.147,250291,243949568,-98.243680,1000.000000,102795.82,1.703757,99.96,0.04
2403.167,253473,246620160,-51.890170,1000.000000,102623.00,1.650107,100.00,0.00
2433.228,255770,249315328,-8.276240,1000.000000,102462.80,1.585865,100.00,0.00
2463.298,258123,251748352,36.956338,1000.000000,102199.70,1.529355,100.00,0.00
2493.378,260713,254074880,78.474978,1000.000000,101899.87,1.505185,100.00,0.00
2523.403,263027,256401408,114.482144,1000.000000,101609.38,1.457987,99.96,0.04
2553.452,265209,258760704,149.125170,1000.000000,101337.61,1.450370,99.91,0.09
2583.484,267397,261120000,187.610865,1000.000000,101072.82,1.399974,100.00,0.00
2613.571,270364,263479296,204.120081,1000.000000,100811.98,1.382272,100.00,0.00
2643.658,272273,265846784,233.631546,1000.000000,100560.21,1.286727,100.00,0.00
2673.734,274586,268206080,241.330703,1000.000000,100311.43,1.262591,100.00,0.00
2703.764,277179,270548992,278.352106,1000.000000,100063.84,1.258497,99.96,0.04
2733.785,279527,272916480,302.928725,1000.000000,99830.98,1.203498,100.00,0.00
2763.831,281820,275341312,342.516724,1000.000000,99623.06,1.186081,100.00,0.00
2793.841,284024,277798912,386.163098,1000.000000,99432.61,1.174148,100.00,0.00
2823.932,287030,280207360,447.734031,1000.000000,99225.97,1.135202,100.00,0.00
2854.040,289015,282640384,478.385141,1000.000000,99031.69,1.119938,100.00,0.00
2884.068,291403,285057024,525.556508,1000.000000,98838.52,1.093470,99.96,0.04
2914.142,294274,287473664,573.702839,1000.000000,98647.77,1.091291,100.00,0.00
2944.183,296397,289906688,599.599824,1000.000000,98467.61,1.091170,99.95,0.05
2974.270,298728,292306944,619.586871,1000.000000,98278.55,1.070992,100.00,0.00
3004.313,300882,294715392,637.121198,1000.000000,98097.44,1.030478,99.91,0.09
3034.330,303810,297123840,668.816653,1000.000000,97920.75,0.976715,99.97,0.03
3064.371,305998,299589632,686.560149,1000.000000,97765.45,0.951026,100.00,0.00
3094.373,308297,301998080,695.548291,1000.000000,97595.88,0.680887,100.00,0.00
3124.426,311286,304381952,612.082991,1000.000000,97420.11,0.482513,100.00,0.00
3154.454,313234,306798592,169.349708,1000.000000,97258.87,0.480605,99.95,0.05
3184.504,315584,309215232,-48.072008,1000.000000,97099.98,0.532136,100.00,0.00
3214.539,318245,311640064,338.406381,1000.000000,96947.05,0.534299,99.96,0.04
3244.587,320648,314056704,560.259283,1000.000000,96794.05,0.511145,100.00,0.00
3274.678,322974,316497920,489.190068,1000.000000,96650.09,0.479190,100.00,0.00
3304.727,325141,318930944,472.681538,1000.000000,96507.51,0.487207,100.00,0.00
3334.790,328138,321363968,417.213203,1000.000000,96367.09,0.510498,99.93,0.07
3364.862,330146,323780608,523.080868,1000.000000,96224.03,0.578382,99.95,0.05
3394.937,332555,326221824,702.123655,1000.000000,96090.68,0.625984,99.96,0.04
3425.022,335494,328613888,809.650386,1000.000000,95945.06,0.623936,99.97,0.03
3455.036,337507,331022336,841.739694,1000.000000,95808.65,0.639309,99.90,0.10
3485.042,339863,333455360,911.595346,1000.000000,95681.88,0.634860,99.96,0.04
3515.058,342546,335872000,953.028148,1000.000000,95552.34,0.616847,100.00,0.00
3545.106,344921,338272256,979.157109,1000.000000,95419.50,0.573141,100.00,0.00
3575.188,347138,340680704,1003.916874,1000.000000,95290.29,0.593524,99.91,0.09
3605.258,349361,343072768,1014.523081,1000.000000,95159.01,0.593099,100.00,0.00
3635.328,352368,345489408,1041.451827,1000.000000,95036.66,0.565313,99.97,0.03
3665.356,354330,347906048,1057.783597,1000.000000,94917.41,0.542559,100.00,0.00
3695.437,356712,350347264,1067.648472,1000.000000,94805.36,0.537379,100.00,0.00
3725.513,359425,352780288,1081.965789,1000.000000,94693.09,0.489066,100.00,0.00
3755.617,361739,355205120,1116.912844,1000.000000,94579.71,0.459808,99.83,0.17
3785.663,364100,357638144,1089.028345,1000.000000,94471.73,0.424116,100.00,0.00
3815.741,366270,360079360,1161.934720,1000.000000,94366.83,0.396943,100.00,0.00
3845.760,369227,362487808,1158.656688,1000.000000,94256.48,0.349978,99.76,0.24
3875.830,371287,364920832,1154.612248,1000.000000,94152.96,0.370628,99.95,0.05
3905.869,373686,367362048,1153.379924,1000.000000,94053.85,0.352807,100.00,0.00
3935.951,376693,369770496,1180.219907,1000.000000,93946.91,0.361978,99.97,0.03
3965.998,378675,372195328,1194.251534,1000.000000,93846.57,0.348958,99.95,0.05
3996.032,381032,374636544,1274.923628,1000.000000,93752.13,0.343202,100.00,0.00
4026.089,383720,377094144,1317.797297,1000.000000,93662.64,0.330790,99.93,0.07
4056.141,386165,379543552,1430.109690,1000.000000,93572.58,0.321239,99.96,0.04
4086.185,388455,381960192,1497.171171,1000.000000,93475.99,0.299230,99.96,0.04
4116.267,390636,384393216,1556.616716,1000.000000,93383.94,0.277813,100.00,0.00
4146.286,393628,386801664,1589.195547,1000.000000,93288.71,0.252480,100.00,0.00
4176.346,395642,389251072,1597.330435,1000.000000,93203.73,0.241339,100.00,0.00
4206.430,398053,391692288,1647.871910,1000.000000,93117.51,0.229037,99.96,0.04
4236.459,401022,394133504,1663.992711,1000.000000,93033.71,0.230067,100.00,0.00
4266.476,403084,396582912,1683.501305,1000.000000,92953.28,0.218988,100.00,0.00
4296.553,405442,399015936,1699.844514,1000.000000,92868.85,0.228219,100.00,0.00
4326.595,408144,401465344,1707.122034,1000.000000,92790.13,0.209077,99.96,0.04
4356.686,410547,403898368,1746.141199,1000.000000,92707.70,0.199566,100.00,0.00
4386.777,412857,406355968,1739.430905,1000.000000,92632.00,0.202965,99.91,0.09
4416.837,415043,408772608,1776.502070,1000.000000,92548.73,0.196565,99.95,0.05
4446.862,418067,411189248,1808.127646,1000.000000,92467.28,0.187267,100.00,0.00
4476.946,420074,413663232,1828.142142,1000.000000,92398.52,0.177485,100.00,0.00
4507.003,422459,416096256,1860.603184,1000.000000,92322.16,0.178166,100.00,0.00
4537.022,425311,418504704,1879.083274,1000.000000,92242.15,0.183167,100.00,0.00
4567.048,427447,420937728,1894.145315,1000.000000,92168.44,0.178729,99.95,0.05
4597.092,429825,423370752,1913.051294,1000.000000,92095.35,0.177691,100.00,0.00
4627.198,432006,425828352,1931.855558,1000.000000,92027.27,0.171768,100.00,0.00
4657.262,434925,428220416,1935.127903,1000.000000,91946.81,0.171188,100.00,0.00
4687.336,437087,430653440,1958.266074,1000.000000,91875.94,0.163353,99.95,0.05
4717.418,439413,433094656,1978.803322,1000.000000,91807.57,0.155051,100.00,0.00
4747.492,442412,435503104,1987.200305,1000.000000,91733.30,0.152819,100.00,0.00
4777.540,444438,437985280,1998.156841,1000.000000,91675.89,0.140426,100.00,0.00
4807.548,446788,440401920,2012.944427,1000.000000,91606.36,0.152929,100.00,0.00
4837.572,449429,442810368,2023.620033,1000.000000,91535.67,0.148201,100.00,0.00
4867.574,451827,445251584,2035.788812,1000.000000,91472.99,0.147281,100.00,0.00
4897.670,454147,447668224,2052.594380,1000.000000,91404.33,0.135263,100.00,0.00
4927.730,456309,450093056,2064.877034,1000.000000,91338.82,0.125031,100.00,0.00
4957.837,459266,452485120,2082.892570,1000.000000,91266.65,0.120600,100.00,0.00
4987.884,461325,454942720,2084.057201,1000.000000,91209.56,0.118537,100.00,0.00
5017.946,463706,457359360,2101.566464,1000.000000,91144.73,0.122332,100.00,0.00
5048.016,466670,459759616,2110.940503,1000.000000,91077.30,0.118328,100.00,0.00
5078.085,468686,462184448,2122.781484,1000.000000,91015.49,0.113092,100.00,0.00
5108.184,471028,464609280,2129.584059,1000.000000,90953.91,0.109653,100.00,0.00
5138.211,473697,467017728,2134.306775,1000.000000,90891.12,0.101433,100.00,0.00
5168.226,476070,469417984,2144.241311,1000.000000,90827.67,0.094414,100.00,0.00
5198.319,478359,471859200,2145.749241,1000.000000,90771.49,0.102105,100.00,0.00
5228.405,480566,474292224,2154.924155,1000.000000,90714.52,0.101617,100.00,0.00
5258.432,483558,476676096,2161.705203,1000.000000,90649.86,0.084899,100.00,0.00
5288.442,485504,479084544,2164.098699,1000.000000,90590.87,0.081675,100.00,0.00
5318.507,487871,481492992,2173.901721,1000.000000,90531.62,0.081524,100.00,0.00
5348.587,490590,483893248,2168.051541,1000.000000,90471.23,0.085533,100.00,0.00
5378.602,492855,486309888,2181.158770,1000.000000,90415.67,0.079583,100.00,0.00
5408.653,495196,488718336,2181.513198,1000.000000,90358.60,0.075929,100.00,0.00
5438.737,497350,491151360,2182.558987,1000.000000,90306.14,0.064584,100.00,0.00
5468.793,500290,493535232,2189.758984,1000.000000,90245.73,0.070297,100.00,0.00
5498.819,502319,495943680,2199.670210,1000.000000,90190.94,0.062097,100.00,0.00
5528.833,504674,498335744,2211.833008,1000.000000,90133.99,0.063561,100.00,0.00
5558.836,507642,500727808,2218.099551,1000.000000,90077.82,0.068250,100.00,0.00
5588.847,509654,503152640,2229.311091,1000.000000,90027.99,0.075189,100.00,0.00
5618.912,511961,505536512,2225.899939,1000.000000,89970.53,0.061229,100.00,0.00
5648.981,514604,507920384,2234.499563,1000.000000,89913.63,0.061496,100.00,0.00
5679.035,516956,510279680,2235.442126,1000.000000,89853.24,0.056661,100.00,0.00
5709.127,519158,512679936,2228.366021,1000.000000,89800.05,0.057543,100.00,0.00
5739.173,521385,515080192,2228.204922,1000.000000,89748.15,0.054760,100.00,0.00
5769.276,524367,517472256,2248.824685,1000.000000,89694.48,0.060472,100.00,0.00
5799.284,526333,519872512,2259.514819,1000.000000,89644.26,0.050055,100.00,0.00
5829.299,528650,522272768,2267.756587,1000.000000,89594.45,0.059099,100.00,0.00
5859.358,531281,524656640,2269.775469,1000.000000,89541.67,0.059808,100.00,0.00
5889.400,533650,527032320,2264.888145,1000.000000,89488.29,0.046192,100.00,0.00
5919.452,535934,529432576,2272.224927,1000.000000,89439.46,0.051402,100.00,0.00
5949.548,538093,531841024,2264.111416,1000.000000,89391.83,0.062890,100.00,0.00
5979.633,541082,534249472,2271.625242,1000.000000,89344.87,0.064968,100.00,0.00
6009.676,543050,536649728,2267.848562,1000.000000,89297.61,0.071871,100.00,0.00
6039.728,545384,539009024,2283.015039,1000.000000,89243.92,0.067374,100.00,0.00
6069.786,548203,541392896,2280.134844,1000.000000,89194.72,0.058548,100.00,0.00
6099.791,550312,543801344,2296.923445,1000.000000,89150.82,0.058057,100.00,0.00
